TF	target	importance	cc	TF_type	target_type	targetN
Phosphorylethanolamine	Solyc05g006830.3	49.2156306400076	1	energy	gene	450
Phosphorylethanolamine	Solyc03g120890.3	42.41509651815322	1	energy	TF	450
Phosphorylethanolamine	Solyc02g077550.4	47.741822182775415	1	energy	gene	450
Phosphorylethanolamine	Solyc01g091000.4	40.80694159795587	1	energy	TF	450
Phosphorylethanolamine	Solyc06g083580.4	45.506876336543165	1	energy	gene	450
Phosphorylethanolamine	Solyc01g081340.4	62.2681015723393	1	energy	gene	450
Phosphorylethanolamine	Solyc04g014470.3	47.24190780691736	1	energy	TF	450
Phosphorylethanolamine	Solyc09g030450.3	39.62554233725577	1	energy	gene	450
Phosphorylethanolamine	Solyc03g082550.3	47.177006780110304	1	energy	TF	450
Phosphorylethanolamine	Lysine	39.55772956748878	1	energy	energy	450
Phosphorylethanolamine	Solyc02g078910.3	46.30065967036036	1	energy	gene	450
Phosphorylethanolamine	Solyc01g104950.4	63.38569237867328	1	energy	gene	450
Phosphorylethanolamine	Solyc09g075810.3	63.40993085818311	1	energy	gene	450
Phosphorylethanolamine	Solyc03g079880.4	62.223700647492166	1	energy	gene	450
Phosphorylethanolamine	Solyc07g062970.3	63.502804509355606	1	energy	TF	450
Phosphorylethanolamine	Solyc07g049320.4	46.302637217998864	1	energy	gene	450
Phosphorylethanolamine	Solyc03g117500.1	39.501222224079065	1	energy	gene	450
Phosphorylethanolamine	Solyc01g091420.2	63.842407866325466	1	energy	TF	450
Phosphorylethanolamine	Solyc03g113130.3	46.32779783966994	1	energy	gene	450
Phosphorylethanolamine	Solyc12g040860.2	39.46590999679869	1	energy	gene	450
Phosphorylethanolamine	Solyc04g025440.3	64.1699096091344	1	energy	gene	450
Phosphorylethanolamine	Solyc09g065760.4	47.08268719607136	1	energy	gene	450
Phosphorylethanolamine	Solyc02g093970.4	39.40945542029187	1	energy	gene	450
Phosphorylethanolamine	Solyc07g045140.4	39.534198809494846	1	energy	gene	450
Phosphorylethanolamine	Solyc09g007770.3	46.20959748413227	1	energy	gene	450
Phosphorylethanolamine	Solyc01g105660.4	47.27865995338735	1	energy	gene	450
Phosphorylethanolamine	Solyc09g098540.3	47.28073967848116	1	energy	gene	450
Phosphorylethanolamine	Solyc02g078720.4	45.94552574407216	1	energy	gene	450
Phosphorylethanolamine	Solyc07g065930.3	45.95570926112753	1	energy	TR	450
Phosphorylethanolamine	Solyc02g093720.3	47.47211395036174	1	energy	gene	450
Phosphorylethanolamine	Solyc06g069290.3	60.36672246607235	1	energy	gene	450
Phosphorylethanolamine	Solyc12g055770.1	39.86828059752381	1	energy	gene	450
Phosphorylethanolamine	Solyc03g116910.3	46.10341523430427	1	energy	gene	450
Phosphorylethanolamine	Solyc02g085110.4	60.76471885426446	1	energy	gene	450
Phosphorylethanolamine	Solyc01g005120.3	60.97354217623933	1	energy	gene	450
Phosphorylethanolamine	Solyc05g053870.3	39.862413671796254	1	energy	gene	450
Phosphorylethanolamine	Solyc09g075630.1	39.85947592161835	1	energy	gene	450
Phosphorylethanolamine	Solyc06g083220.3	46.13530836403325	1	energy	gene	450
Phosphorylethanolamine	Solyc08g006890.3	39.84357669153173	1	energy	gene	450
Phosphorylethanolamine	Solyc06g071480.3	61.41475724080343	1	energy	TF	450
Phosphorylethanolamine	Solyc11g066020.2	61.80241448897523	1	energy	gene	450
Phosphorylethanolamine	Solyc02g085120.3	56.708139354146766	1	energy	gene	450
Phosphorylethanolamine	Solyc09g015350.4	47.28649206011997	1	energy	gene	450
Phosphorylethanolamine	Solyc04g072890.4	46.15720692313422	1	energy	gene	450
Phosphorylethanolamine	Solyc03g025430.1	39.78380809064228	1	energy	gene	450
Phosphorylethanolamine	Solyc01g105370.4	39.78082171828407	1	energy	gene	450
Phosphorylethanolamine	Solyc05g014700.3	39.40383594446904	1	energy	gene	450
Phosphorylethanolamine	Solyc02g092110.3	47.06494944976861	1	energy	gene	450
Phosphorylethanolamine	Solyc06g066160.3	47.04520964905288	1	energy	gene	450
Phosphorylethanolamine	Solyc01g110110.3	64.79338990244935	1	energy	gene	450
Phosphorylethanolamine	Solyc02g089040.3	70.08514331659926	1	energy	gene	450
Phosphorylethanolamine	Solyc11g068430.3	38.961978411814464	1	energy	gene	450
Phosphorylethanolamine	Solyc10g080940.3	46.6677004894344	1	energy	gene	450
Phosphorylethanolamine	Solyc11g073020.3	71.16874557733814	1	energy	gene	450
Phosphorylethanolamine	Solyc03g113680.4	38.95253462975079	1	energy	gene	450
Phosphorylethanolamine	Solyc01g101130.3	71.2999875604347	1	energy	gene	450
Phosphorylethanolamine	Solyc03g006810.3	72.45229456281676	1	energy	gene	450
Phosphorylethanolamine	Solyc11g012590.3	46.74700771506284	1	energy	gene	450
Phosphorylethanolamine	Solyc01g107240.4	38.86559167322527	1	energy	gene	450
Phosphorylethanolamine	Solyc03g118190.4	38.85303423383894	1	energy	TF	450
Phosphorylethanolamine	Solyc08g079120.3	46.75541171448904	1	energy	TF	450
Phosphorylethanolamine	Solyc03g078770.3	72.66954779177857	1	energy	gene	450
Phosphorylethanolamine	Solyc06g069070.1	72.72540922518547	1	energy	gene	450
Phosphorylethanolamine	Solyc10g084240.3	73.30907096911163	1	energy	gene	450
Phosphorylethanolamine	Solyc06g060910.2	38.83067041527486	1	energy	gene	450
Phosphorylethanolamine	Solyc06g065410.3	74.47238692441468	1	energy	TF	450
Phosphorylethanolamine	Solyc02g065800.3	75.09034557383697	1	energy	TF	450
Phosphorylethanolamine	Solyc06g060760.3	75.46786310031774	1	energy	gene	450
Phosphorylethanolamine	Solyc04g076660.3	80.72309072624547	1	energy	gene	450
Phosphorylethanolamine	Solyc09g098270.4	68.89491330060613	1	energy	gene	450
Phosphorylethanolamine	Solyc07g061805.1	45.930459742333205	1	energy	gene	450
Phosphorylethanolamine	Solyc06g054010.3	46.61690502853947	1	energy	gene	450
Phosphorylethanolamine	Solyc08g077170.3	67.155402516939	1	energy	gene	450
Phosphorylethanolamine	Solyc07g009380.4	39.38948457699696	1	energy	gene	450
Phosphorylethanolamine	Solyc04g054910.4	64.86744499575173	1	energy	TF	450
Phosphorylethanolamine	Solyc03g082620.4	65.07883695729048	1	energy	gene	450
Phosphorylethanolamine	Solyc06g060320.4	46.4079784889818	1	energy	gene	450
Phosphorylethanolamine	Solyc09g064230.3	39.34073837191784	1	energy	gene	450
Phosphorylethanolamine	Solyc06g005160.4	39.31610328726983	1	energy	gene	450
Phosphorylethanolamine	Solyc09g072660.4	65.62728031214303	1	energy	gene	450
Phosphorylethanolamine	Solyc01g080260.3	39.3073962796932	1	energy	gene	450
Phosphorylethanolamine	Solyc01g102390.4	46.56155566612468	1	energy	gene	450
Phosphorylethanolamine	Solyc02g090940.3	39.234884053683096	1	energy	gene	450
Phosphorylethanolamine	novel.1393	46.97768681596688	1	energy	gene	450
Phosphorylethanolamine	Solyc01g087140.4	66.19347916631288	1	energy	gene	450
Phosphorylethanolamine	Solyc11g010340.2	39.21409230078001	1	energy	TF	450
Phosphorylethanolamine	Solyc11g066350.2	39.21285441967806	1	energy	gene	450
Phosphorylethanolamine	Solyc06g071410.3	46.57570626900523	1	energy	gene	450
Phosphorylethanolamine	Solyc02g069630.3	39.209947343982655	1	energy	gene	450
Phosphorylethanolamine	Solyc06g075650.3	66.2754668279464	1	energy	gene	450
Phosphorylethanolamine	Solyc01g103700.3	66.64782770512141	1	energy	gene	450
Phosphorylethanolamine	Solyc03g019890.3	39.10949859674133	1	energy	gene	450
Phosphorylethanolamine	Solyc12g006690.2	67.62517763000386	1	energy	gene	450
Phosphorylethanolamine	Solyc01g110380.3	39.912251366440906	1	energy	gene	450
Phosphorylethanolamine	novel.1680	39.81289145642271	1	energy	gene	450
Phosphorylethanolamine	Solyc05g007300.3	45.79516239216454	1	energy	gene	450
Phosphorylethanolamine	Solyc01g105383.1	59.29559336170858	1	energy	gene	450
Phosphorylethanolamine	Solyc08g008660.4	40.01140240630786	1	energy	TF	450
Phosphorylethanolamine	Solyc12g094400.2	40.01595858652923	1	energy	gene	450
Phosphorylethanolamine	Solyc11g064840.1	40.02083888909264	1	energy	gene	450
Phosphorylethanolamine	Solyc09g009600.3	57.73732242867385	1	energy	gene	450
Phosphorylethanolamine	Solyc06g051960.3	59.08715543468152	1	energy	gene	450
Phosphorylethanolamine	Solyc06g084130.3	57.79916063313624	1	energy	gene	450
Phosphorylethanolamine	Solyc03g114750.3	40.32427232306661	1	energy	gene	450
Phosphorylethanolamine	Solyc07g053540.1	40.023024864503896	1	energy	gene	450
Phosphorylethanolamine	Solyc03g115380.3	58.973180980579365	1	energy	gene	450
Phosphorylethanolamine	Solyc10g086320.2	40.08033762804333	1	energy	gene	450
Phosphorylethanolamine	Solyc05g006500.4	47.678625187403576	1	energy	gene	450
Phosphorylethanolamine	Solyc02g082690.3	45.647829417143136	1	energy	gene	450
Phosphorylethanolamine	Solyc02g014470.4	57.907514311991726	1	energy	gene	450
Phosphorylethanolamine	Solyc05g006680.4	58.93072325373144	1	energy	gene	450
Phosphorylethanolamine	novel.5585	40.08054916054198	1	energy	gene	450
Phosphorylethanolamine	Solyc11g008250.2	40.1036997252496	1	energy	gene	450
Phosphorylethanolamine	Solyc09g018280.1	40.12067479660495	1	energy	gene	450
Phosphorylethanolamine	Solyc12g094700.3	58.73796028442385	1	energy	gene	450
Phosphorylethanolamine	Solyc03g096460.4	40.28310890257189	1	energy	gene	450
Phosphorylethanolamine	Solyc12g096850.3	40.13552154403951	1	energy	gene	450
Phosphorylethanolamine	Solyc01g100980.4	58.00709175122443	1	energy	gene	450
Phosphorylethanolamine	Solyc09g011960.2	58.569431206850695	1	energy	gene	450
Phosphorylethanolamine	novel.2491	47.66977778984016	1	energy	gene	450
Phosphorylethanolamine	Solyc03g031860.3	40.24476982356151	1	energy	gene	450
Phosphorylethanolamine	Solyc10g086660.2	40.225673116498285	1	energy	gene	450
Phosphorylethanolamine	Solyc12g006530.2	45.70453920244756	1	energy	gene	450
Phosphorylethanolamine	Solyc03g150153.1	58.21551416841603	1	energy	gene	450
Phosphorylethanolamine	Solyc12g036330.1	45.72361621050658	1	energy	gene	450
Phosphorylethanolamine	Solyc11g066150.3	59.37757999162917	1	energy	gene	450
Phosphorylethanolamine	Solyc12g013690.2	59.50605819950224	1	energy	gene	450
Phosphorylethanolamine	Solyc11g066490.1	40.02133051049522	1	energy	gene	450
Phosphorylethanolamine	Solyc04g081990.3	57.465489564728514	1	energy	gene	450
Phosphorylethanolamine	Solyc04g081240.2	59.84585117899096	1	energy	TF	450
Phosphorylethanolamine	Solyc07g063350.3	40.4517254697072	1	energy	gene	450
Phosphorylethanolamine	Solyc06g034360.2	47.72821057080292	1	energy	gene	450
Phosphorylethanolamine	Solyc02g071080.3	40.43279356848329	1	energy	gene	450
Phosphorylethanolamine	Solyc02g065170.3	57.45605520320397	1	energy	gene	450
Phosphorylethanolamine	Solyc05g056550.3	45.56604327139834	1	energy	gene	450
Phosphorylethanolamine	Solyc04g052980.1	40.35338434230047	1	energy	gene	450
Phosphorylethanolamine	Solyc05g009880.3	39.96586940076264	1	energy	TF	450
Phosphorylethanolamine	Solyc07g053700.4	45.82977035104997	1	energy	gene	450
Phosphorylethanolamine	Solyc05g056430.3	59.54925839295626	1	energy	gene	450
Phosphorylethanolamine	Solyc05g005890.2	45.575769878422506	1	energy	TR	450
Phosphorylethanolamine	Solyc04g082710.4	47.66476021256592	1	energy	gene	450
Phosphorylethanolamine	Solyc12g009310.2	45.584364465414	1	energy	gene	450
Phosphorylethanolamine	Solyc03g117730.3	40.36644608940627	1	energy	TF	450
Phosphorylethanolamine	Solyc05g015640.3	57.486224660320126	1	energy	gene	450
Suc	Solyc04g055250.4	47.69379240952127	1	sugar	gene	790
Suc	novel.859	47.971927694472505	1	sugar	gene	790
Suc	novel.2629	49.43122494179658	1	sugar	gene	790
Suc	Solyc06g082910.3	49.64075802732397	1	sugar	gene	790
Suc	Solyc01g065500.3	35.90767691918104	1	sugar	gene	790
Suc	Solyc12g009840.2	35.90750693113267	1	sugar	gene	790
Suc	Solyc10g076460.2	35.962452821074365	1	sugar	TF	790
Suc	Solyc05g053300.3	36.207528303561205	1	sugar	gene	790
Suc	Solyc10g085010.3	36.347578712424095	1	sugar	gene	790
Suc	Solyc03g032210.3	47.70781939061868	1	sugar	gene	790
Suc	Solyc03g093120.5.1	35.90423115984082	1	sugar	gene	790
Suc	Solyc02g077160.3	47.74945876389161	1	sugar	gene	790
Suc	Solyc12g010900.1	49.355187002707694	1	sugar	gene	790
Suc	Solyc09g074570.1	47.02889904581564	1	sugar	gene	790
Suc	Solyc12g088200.3	36.348245055477335	1	sugar	gene	790
Suc	Solyc01g100930.3	49.63149867728424	1	sugar	gene	790
Suc	Solyc01g096940.4	49.34120395711383	1	sugar	gene	790
Suc	Solyc05g055760.3	47.67844315981091	1	sugar	gene	790
Suc	Solyc02g088460.4	47.91411506239139	1	sugar	gene	790
Suc	Solyc01g109370.3	36.18666011222337	1	sugar	gene	790
Suc	Solyc12g017460.1	36.345162629139445	1	sugar	gene	790
Suc	Solyc11g008610.3	36.33876433427139	1	sugar	gene	790
Suc	Solyc07g032250.4	46.932982330831045	1	sugar	gene	790
Suc	novel.1452	47.89713662134533	1	sugar	gene	790
Suc	Solyc06g069890.4	49.58888247226436	1	sugar	gene	790
Suc	Solyc10g083720.3	46.9564960811348	1	sugar	gene	790
Suc	Solyc07g055470.3	49.58460730808533	1	sugar	gene	790
Suc	Solyc01g105880.4	49.57141193241537	1	sugar	gene	790
Suc	Solyc04g082160.4	47.78702570223725	1	sugar	gene	790
Suc	Solyc01g091470.3	49.735238011964	1	sugar	gene	790
Suc	Solyc07g042680.3	36.333848149170095	1	sugar	gene	790
Suc	Solyc01g090240.3	47.86077242751023	1	sugar	gene	790
Suc	Solyc04g007540.3	36.341487587591246	1	sugar	gene	790
Suc	Solyc10g005510.3	49.54418746998231	1	sugar	gene	790
Suc	Solyc09g072810.3	35.94237436974369	1	sugar	gene	790
Suc	Solyc05g052610.3	49.78924012023801	1	sugar	TF	790
Suc	Solyc12g099260.2	46.9684176749561	1	sugar	gene	790
Suc	Solyc12g011160.2	46.90985898923107	1	sugar	gene	790
Suc	Solyc01g080770.3	49.82196799637395	1	sugar	gene	790
Suc	Solyc07g006650.4	49.63059415432426	1	sugar	gene	790
Suc	Solyc02g089090.3	36.33011720461592	1	sugar	gene	790
Suc	Solyc07g055740.1	36.1894590930464	1	sugar	gene	790
Suc	Solyc04g015220.4	47.524781496373095	1	sugar	gene	790
Suc	Solyc02g084340.3	47.04361405012071	1	sugar	gene	790
Suc	Solyc11g071960.2	36.27805546377473	1	sugar	gene	790
Suc	Solyc01g110290.3	48.28053435074053	1	sugar	gene	790
Suc	Solyc04g078770.4	36.0273377553682	1	sugar	TF	790
Suc	Solyc07g066560.1	48.29326033420544	1	sugar	gene	790
Suc	Solyc04g080740.1	47.30590263558627	1	sugar	TF	790
Suc	Solyc04g074860.4	36.22879201329327	1	sugar	gene	790
Suc	Solyc11g007020.2	49.06687722666074	1	sugar	gene	790
Suc	Solyc01g103140.3	36.03360279537625	1	sugar	gene	790
Suc	Solyc09g009020.3	49.05125697036814	1	sugar	gene	790
Suc	Solyc06g059740.4	48.97722861480692	1	sugar	gene	790
Suc	Solyc06g073840.3	47.541557057761125	1	sugar	gene	790
Suc	Solyc06g007170.4	48.343668891184585	1	sugar	gene	790
Suc	Solyc05g012510.3	48.92751025833068	1	sugar	gene	790
Suc	Solyc12g077360.1	48.92410291366394	1	sugar	gene	790
Suc	Solyc04g009440.3	48.62002093337341	1	sugar	TF	790
Suc	Solyc12g150132.1	36.10961681881068	1	sugar	gene	790
Suc	Solyc11g017240.3	36.06833624657637	1	sugar	gene	790
Suc	Solyc12g098950.2	36.10227974971438	1	sugar	gene	790
Suc	novel.3487	36.09119122794184	1	sugar	gene	790
Suc	Solyc08g066670.3	48.581974686947305	1	sugar	gene	790
Suc	Solyc02g062950.3	48.39617366177336	1	sugar	TF	790
Suc	Solyc09g042660.4	47.44284333231277	1	sugar	gene	790
Suc	Solyc10g005100.3	47.43698303582413	1	sugar	gene	790
Suc	Solyc02g089990.1	49.125927969041385	1	sugar	gene	790
Suc	Solyc02g063170.3	36.23763788582807	1	sugar	gene	790
Suc	Solyc04g008205.1	47.39857594570776	1	sugar	gene	790
Suc	Solyc05g042030.3	36.07283477787211	1	sugar	TR	790
Suc	Solyc05g054405.1	48.35252380129889	1	sugar	gene	790
Suc	Solyc01g111310.3	47.38961146286939	1	sugar	gene	790
Suc	Solyc03g118810.1	36.069527698132745	1	sugar	gene	790
Suc	Solyc11g072320.3	47.33765268393138	1	sugar	gene	790
Suc	Solyc02g083835.1	48.61273724164805	1	sugar	gene	790
Suc	Solyc12g010390.2	36.323273307254944	1	sugar	gene	790
Suc	Solyc05g050110.3	36.12343947236264	1	sugar	gene	790
Suc	Solyc01g110280.3	47.55237656193815	1	sugar	gene	790
Suc	Solyc11g011330.2	49.33866797719585	1	sugar	gene	790
Suc	Solyc06g053210.4	47.97273312429762	1	sugar	TF	790
Suc	Solyc09g010350.4	47.618307385816685	1	sugar	gene	790
Suc	Solyc02g092370.1	47.60963457525043	1	sugar	TF	790
Suc	Solyc07g021630.3	49.30872869775601	1	sugar	gene	790
Suc	Solyc04g075000.1	35.98651437031359	1	sugar	gene	790
Suc	Solyc03g120500.4	49.25294072839072	1	sugar	TR	790
Suc	Solyc04g070980.4	49.23549128245521	1	sugar	gene	790
Suc	Solyc01g088720.3	47.48040244330615	1	sugar	gene	790
Suc	Solyc03g120080.4	48.005984684658856	1	sugar	gene	790
Suc	Solyc01g067910.3	36.31778312808934	1	sugar	gene	790
Suc	novel.3522	36.15644054125121	1	sugar	gene	790
Suc	Solyc02g079530.4	36.15502122175948	1	sugar	gene	790
Suc	Solyc06g054580.4	47.56324948344903	1	sugar	gene	790
Suc	Solyc01g106680.4	47.16879927746192	1	sugar	gene	790
Suc	Solyc02g067830.3	35.99835828076816	1	sugar	gene	790
Suc	Solyc06g082070.3	36.30873600589808	1	sugar	gene	790
Suc	Solyc02g070875.1	48.2631894819344	1	sugar	gene	790
Suc	Solyc06g048820.1	48.25117827610237	1	sugar	gene	790
Suc	Solyc10g007290.4	36.01999694331883	1	sugar	gene	790
Suc	Solyc07g062260.3	47.20810048950913	1	sugar	TF	790
Suc	Solyc10g086570.3	48.2195011306938	1	sugar	gene	790
Suc	Solyc09g011340.3	48.20415406323285	1	sugar	gene	790
Suc	Solyc05g025900.3	49.14533897675226	1	sugar	gene	790
Suc	Solyc04g009590.4	36.29147690444984	1	sugar	gene	790
Suc	Solyc01g109140.3	49.15839651881315	1	sugar	gene	790
Suc	Solyc06g076450.3	36.308254886402295	1	sugar	gene	790
Suc	Solyc05g054490.3	48.12703240728308	1	sugar	gene	790
Suc	Solyc05g005760.4	36.15288691483172	1	sugar	gene	790
Suc	Solyc08g063000.4	36.01749520091727	1	sugar	gene	790
Suc	Solyc05g012110.4	48.087513879031405	1	sugar	gene	790
Suc	Solyc01g106000.4	36.29986362438178	1	sugar	gene	790
Suc	Solyc09g018490.4	35.89918552246384	1	sugar	gene	790
Suc	Solyc04g080300.4	52.19450779029876	1	sugar	gene	790
Suc	Solyc01g073890.3	50.071589444062	1	sugar	gene	790
Suc	Solyc02g079010.4	57.81213470115984	1	sugar	gene	790
Suc	Solyc07g061730.3	58.10412886863707	1	sugar	gene	790
Suc	Solyc12g005070.2	35.31771234555293	1	sugar	gene	790
Suc	Solyc01g096810.3	58.1137357384416	1	sugar	TF	790
Suc	Solyc05g010685.1	58.12090573844418	1	sugar	gene	790
Suc	Solyc07g008560.3	58.30847328643635	1	sugar	gene	790
Suc	Solyc06g071160.3	35.29834102428131	1	sugar	gene	790
Suc	Solyc03g083720.1	58.33442910146501	1	sugar	gene	790
Suc	Solyc08g062610.4	58.45666974838704	1	sugar	gene	790
Suc	Solyc01g088400.4	58.47735247335206	1	sugar	gene	790
Suc	Solyc06g072160.3	58.65958971150707	1	sugar	gene	790
Suc	Solyc06g073090.3	59.01024220218546	1	sugar	gene	790
Suc	Solyc01g107090.2	35.25741052224309	1	sugar	gene	790
Suc	Solyc01g104900.3	35.25412022207712	1	sugar	TF	790
Suc	Solyc01g086960.3	59.6757037112311	1	sugar	gene	790
Suc	Solyc04g071900.4	59.68555747069456	1	sugar	gene	790
Suc	Solyc04g080540.2	35.25038706307858	1	sugar	gene	790
Suc	Solyc02g083880.3	35.24803017760223	1	sugar	gene	790
Suc	Solyc03g123720.4	35.24753448149828	1	sugar	gene	790
Suc	Solyc04g009960.3	35.24673829733731	1	sugar	gene	790
Suc	Solyc07g053600.3	35.24565399244733	1	sugar	gene	790
Suc	Solyc01g087470.3	57.799959184608994	1	sugar	gene	790
Suc	Solyc09g057580.4	57.76017684254685	1	sugar	gene	790
Suc	Solyc03g058970.4	57.53645463576202	1	sugar	gene	790
Suc	Solyc06g066420.4	57.50760529243525	1	sugar	gene	790
Suc	Solyc10g079770.3	55.04498840411842	1	sugar	gene	790
Suc	Solyc11g007000.2	55.15772929950134	1	sugar	gene	790
Suc	Solyc12g099970.2	55.21217283302023	1	sugar	gene	790
Suc	Solyc03g058920.3	55.26998436702753	1	sugar	gene	790
Suc	Solyc09g075460.3	55.28155476172634	1	sugar	gene	790
Suc	Solyc12g087940.2	55.39320212538318	1	sugar	gene	790
Suc	Solyc03g044190.3	55.68446264070953	1	sugar	gene	790
Suc	Solyc02g069720.3	55.77329801402928	1	sugar	TF	790
Suc	novel.1248	55.83565868027125	1	sugar	gene	790
Suc	Solyc08g067970.3	35.424758791305	1	sugar	gene	790
Suc	Solyc08g080150.1	60.13276924072663	1	sugar	TF	790
Suc	Solyc04g055200.3	56.0435099493505	1	sugar	gene	790
Suc	Solyc08g065940.4	56.091724210472506	1	sugar	gene	790
Suc	Solyc10g055390.2	35.41457109312468	1	sugar	gene	790
Suc	Solyc06g083030.3	56.34151853175086	1	sugar	gene	790
Suc	Solyc04g074480.3	35.39517871369085	1	sugar	gene	790
Suc	Solyc03g083400.3	56.7577748055172	1	sugar	TR	790
Suc	Solyc04g079710.4	56.93373120801338	1	sugar	gene	790
Suc	Solyc07g043580.4	57.072463826730726	1	sugar	TF	790
Suc	Solyc12g015860.2	57.234673008715234	1	sugar	gene	790
Suc	Solyc02g063390.4	35.36640456838997	1	sugar	gene	790
Suc	Solyc09g013120.4	57.46846475147281	1	sugar	gene	790
Suc	Solyc05g053610.2	56.05945714362143	1	sugar	gene	790
Suc	Solyc03g096820.4	60.285619931418665	1	sugar	gene	790
Suc	Solyc01g066520.3	60.28628982266029	1	sugar	gene	790
Suc	Solyc04g008980.3	60.62438997572692	1	sugar	gene	790
Suc	Solyc05g055260.4	65.25478019879887	1	sugar	gene	790
Suc	Solyc10g007600.3	65.5309689456393	1	sugar	gene	790
Suc	Solyc02g078450.3	35.07594165964446	1	sugar	gene	790
Suc	Solyc04g071970.4	35.07495218946379	1	sugar	gene	790
Suc	Solyc01g107260.4	35.072359729559615	1	sugar	gene	790
Suc	Solyc02g081580.3	35.07090041078025	1	sugar	gene	790
Suc	Solyc04g078320.4	66.00551312284024	1	sugar	gene	790
Suc	Solyc09g015520.3	35.06262553501177	1	sugar	gene	790
Suc	Solyc03g097610.3	35.05944398469214	1	sugar	gene	790
Suc	Solyc12g096290.3	67.55509325617072	1	sugar	gene	790
Suc	Solyc01g016470.3	35.10348047295096	1	sugar	gene	790
Suc	Solyc07g045450.1	35.055224190738464	1	sugar	gene	790
Suc	Solyc01g098380.4	69.87886888481621	1	sugar	gene	790
Suc	Solyc01g110920.4	35.05138889561309	1	sugar	gene	790
Suc	Solyc12g088360.2	70.81665878938452	1	sugar	gene	790
Suc	Solyc01g109600.4	71.15527137226447	1	sugar	gene	790
Suc	Solyc01g079960.2	35.03734671942888	1	sugar	gene	790
Suc	novel.5593	35.035979501168946	1	sugar	gene	790
Suc	Solyc04g050040.3	72.59878648471026	1	sugar	gene	790
Suc	Solyc03g123730.4	35.03154413884449	1	sugar	gene	790
Suc	Solyc09g056390.1	75.20548031534375	1	sugar	gene	790
Suc	Solyc10g008400.1	35.0034642114907	1	sugar	gene	790
Suc	Solyc03g121920.3	68.6424321347735	1	sugar	gene	790
Suc	Solyc07g053430.4	54.987202980565456	1	sugar	gene	790
Suc	Solyc05g008360.1	35.10348291633508	1	sugar	gene	790
Suc	Solyc09g008060.4	64.22887290174494	1	sugar	gene	790
Suc	Solyc10g085920.3	35.23173468814547	1	sugar	gene	790
Suc	Solyc01g100010.3	35.23030731163427	1	sugar	gene	790
Suc	Solyc01g094460.3	60.71152299033753	1	sugar	gene	790
Suc	Solyc04g077780.3	61.038194978077335	1	sugar	TF	790
Suc	Solyc01g080020.2	61.40251302427733	1	sugar	gene	790
Suc	Solyc03g112300.3	61.92794410824789	1	sugar	gene	790
Suc	Solyc08g076460.3	35.185362755753744	1	sugar	gene	790
Suc	Solyc08g066750.3	35.18145767179332	1	sugar	gene	790
Suc	Solyc02g094180.3	61.9598484505493	1	sugar	gene	790
Suc	Solyc02g064800.3	61.97787331968006	1	sugar	gene	790
Suc	Solyc12g008640.3	35.108032260577886	1	sugar	gene	790
Suc	Solyc02g089250.4	35.164803470347415	1	sugar	gene	790
Suc	Solyc02g081180.2	35.155689873894595	1	sugar	gene	790
Suc	Solyc11g010440.3	62.56121277336871	1	sugar	gene	790
Suc	Solyc08g061490.3	62.98006970975889	1	sugar	gene	790
Suc	Solyc06g006000.3	35.151508832698646	1	sugar	gene	790
Suc	Solyc10g084690.2	35.150620386785455	1	sugar	gene	790
Suc	Solyc04g040220.3	35.14743254456013	1	sugar	TR	790
Suc	Solyc04g074890.2	63.57198473384277	1	sugar	gene	790
Suc	novel.774	63.92707658471086	1	sugar	gene	790
Suc	Solyc01g006810.4	35.118821639064954	1	sugar	gene	790
Suc	Solyc03g113970.4	35.11605482872877	1	sugar	gene	790
Suc	Solyc07g062070.3	62.30012897194664	1	sugar	gene	790
Suc	Solyc11g011380.2	54.9125096918263	1	sugar	gene	790
Suc	Solyc10g085490.3	54.84828745076684	1	sugar	gene	790
Suc	Solyc05g012270.3	54.84357705094628	1	sugar	gene	790
Suc	Solyc04g077120.4	51.15862611688971	1	sugar	gene	790
Suc	Solyc09g092180.3	35.79795774539425	1	sugar	gene	790
Suc	Solyc06g053710.3	35.79012752554069	1	sugar	TR	790
Suc	Solyc02g088850.3	35.78981420758278	1	sugar	gene	790
Suc	Solyc03g013630.4	51.25955325006426	1	sugar	gene	790
Suc	Solyc02g064700.3	51.288700622834085	1	sugar	gene	790
Suc	Solyc03g033410.4	51.30071045058037	1	sugar	gene	790
Suc	Solyc02g062910.3	35.775962743448346	1	sugar	gene	790
Suc	Solyc03g006130.3	51.438253581887	1	sugar	gene	790
Suc	Solyc08g075520.4	51.46463062610628	1	sugar	gene	790
Suc	Solyc04g008150.3	51.12014511338801	1	sugar	gene	790
Suc	Solyc11g027840.2	51.515009216878056	1	sugar	gene	790
Suc	Solyc03g093380.2	35.74769890232766	1	sugar	gene	790
Suc	Solyc02g079250.4	51.52629179995069	1	sugar	gene	790
Suc	Solyc08g006410.4	51.58135012801868	1	sugar	gene	790
Suc	Solyc10g076240.3	51.61454614143657	1	sugar	gene	790
Suc	Solyc02g063420.3	51.73218878944997	1	sugar	gene	790
Suc	Solyc12g013700.2	51.7863927182803	1	sugar	gene	790
Suc	Solyc02g081810.4	51.78816477849498	1	sugar	gene	790
Suc	Solyc03g121070.3	35.72252657786871	1	sugar	gene	790
Suc	Solyc07g042160.3	51.80936708893567	1	sugar	gene	790
Suc	Solyc04g007050.4	35.71964492900412	1	sugar	gene	790
